hts8,category,country_group,ch99_code,effective_date_start
30033950,pharma,swiss,9903.02.86,2026-01-01
30034100,pharma,eu,9903.02.77,2025-09-25
30034100,pharma,swiss,9903.02.86,2026-01-01
30034200,pharma,eu,9903.02.77,2025-09-25
30034200,pharma,swiss,9903.02.86,2026-01-01
30034300,pharma,eu,9903.02.77,2025-09-25
30034300,pharma,swiss,9903.02.86,2026-01-01
30034900,pharma,eu,9903.02.77,2025-09-25
30034900,pharma,swiss,9903.02.86,2026-01-01
30036000,pharma,eu,9903.02.77,2025-09-25
30036000,pharma,swiss,9903.02.86,2026-01-01
30039001,pharma,eu,9903.02.77,2025-09-25
30039001,pharma,swiss,9903.02.86,2026-01-01
30041010,pharma,eu,9903.02.77,2025-09-25
30041010,pharma,swiss,9903.02.86,2026-01-01
30041050,pharma,eu,9903.02.77,2025-09-25
30041050,pharma,swiss,9903.02.86,2026-01-01
30042000,pharma,eu,9903.02.77,2025-09-25
30042000,pharma,swiss,9903.02.86,2026-01-01
30043100,pharma,eu,9903.02.77,2025-09-25
30043100,pharma,swiss,9903.02.86,2026-01-01
30043200,pharma,eu,9903.02.77,2025-09-25
30043200,pharma,swiss,9903.02.86,2026-01-01
30043900,pharma,eu,9903.02.77,2025-09-25
30043900,pharma,swiss,9903.02.86,2026-01-01
30044100,pharma,eu,9903.02.77,2025-09-25
30044100,pharma,swiss,9903.02.86,2026-01-01
30044200,pharma,eu,9903.02.77,2025-09-25
30044200,pharma,swiss,9903.02.86,2026-01-01
30044300,pharma,eu,9903.02.77,2025-09-25
30044300,pharma,swiss,9903.02.86,2026-01-01
30044900,pharma,eu,9903.02.77,2025-09-25
30044900,pharma,swiss,9903.02.86,2026-01-01
30045010,pharma,eu,9903.02.77,2025-09-25
30045010,pharma,swiss,9903.02.86,2026-01-01
30045020,pharma,eu,9903.02.77,2025-09-25
30045020,pharma,swiss,9903.02.86,2026-01-01
30045030,pharma,eu,9903.02.77,2025-09-25
30045030,pharma,swiss,9903.02.86,2026-01-01
30045040,pharma,eu,9903.02.77,2025-09-25
30045040,pharma,swiss,9903.02.86,2026-01-01
30045050,pharma,eu,9903.02.77,2025-09-25
30045050,pharma,swiss,9903.02.86,2026-01-01
30046000,pharma,eu,9903.02.77,2025-09-25
30046000,pharma,swiss,9903.02.86,2026-01-01
30049010,pharma,eu,9903.02.77,2025-09-25
30049010,pharma,swiss,9903.02.86,2026-01-01
30049092,pharma,eu,9903.02.77,2025-09-25
30049092,pharma,swiss,9903.02.86,2026-01-01
30063010,pharma,eu,9903.02.77,2025-09-25
30063010,pharma,swiss,9903.02.86,2026-01-01
30063050,pharma,eu,9903.02.77,2025-09-25
30063050,pharma,swiss,9903.02.86,2026-01-01
30066000,pharma,eu,9903.02.77,2025-09-25
30066000,pharma,swiss,9903.02.86,2026-01-01
30067000,pharma,eu,9903.02.77,2025-09-25
30067000,pharma,swiss,9903.02.86,2026-01-01
30069200,pharma,eu,9903.02.77,2025-09-25
30069200,pharma,swiss,9903.02.86,2026-01-01
30069310,pharma,eu,9903.02.77,2025-09-25
30069310,pharma,swiss,9903.02.86,2026-01-01
30069320,pharma,eu,9903.02.77,2025-09-25
30069320,pharma,swiss,9903.02.86,2026-01-01
30069350,pharma,eu,9903.02.77,2025-09-25
30069350,pharma,swiss,9903.02.86,2026-01-01
30069360,pharma,eu,9903.02.77,2025-09-25
30069360,pharma,swiss,9903.02.86,2026-01-01
30069380,pharma,eu,9903.02.77,2025-09-25
30069380,pharma,swiss,9903.02.86,2026-01-01
31042000,ptaap,eu,9903.02.74,2025-09-25
31043000,ptaap,eu,9903.02.74,2025-09-25
31049001,ptaap,eu,9903.02.74,2025-09-25
32030080,pharma,eu,9903.02.77,2025-09-25
32030080,pharma,swiss,9903.02.86,2026-01-01
32041360,pharma,eu,9903.02.77,2025-09-25
32041360,pharma,swiss,9903.02.86,2026-01-01
32041380,pharma,eu,9903.02.77,2025-09-25
32041380,pharma,swiss,9903.02.86,2026-01-01
32041800,pharma,eu,9903.02.77,2025-09-25
32041800,pharma,swiss,9903.02.86,2026-01-01
32049000,pharma,eu,9903.02.77,2025-09-25
32049000,pharma,swiss,9903.02.86,2026-01-01
32061100,ptaap,eu,9903.02.74,2025-09-25
32061100,ptaap,swiss,9903.02.84,2026-01-01
32061900,ptaap,eu,9903.02.74,2025-09-25
32061900,ptaap,swiss,9903.02.84,2026-01-01
33011951,ptaap,swiss,9903.02.84,2026-01-01
33012910,ptaap,swiss,9903.02.84,2026-01-01
33012951,particular,eu,9903.02.75,2025-09-25
33013000,ptaap,swiss,9903.02.84,2026-01-01
34013010,pharma,eu,9903.02.77,2025-09-25
34013010,pharma,swiss,9903.02.86,2026-01-01
34024210,pharma,eu,9903.02.77,2025-09-25
34024210,pharma,swiss,9903.02.86,2026-01-01
34024220,pharma,eu,9903.02.77,2025-09-25
34024220,pharma,swiss,9903.02.86,2026-01-01
34024290,pharma,eu,9903.02.77,2025-09-25
34024290,pharma,swiss,9903.02.86,2026-01-01
34025011,pharma,eu,9903.02.77,2025-09-25
34025011,pharma,swiss,9903.02.86,2026-01-01
35079070,pharma,eu,9903.02.77,2025-09-25
35079070,pharma,swiss,9903.02.86,2026-01-01
36069030,ptaap,eu,9903.02.74,2025-09-25
36069030,ptaap,swiss,9903.02.84,2026-01-01
38021000,pharma,eu,9903.02.77,2025-09-25
38021000,pharma,swiss,9903.02.86,2026-01-01
38085940,pharma,eu,9903.02.77,2025-09-25
38085940,pharma,swiss,9903.02.86,2026-01-01
38085950,pharma,eu,9903.02.77,2025-09-25
38085950,pharma,swiss,9903.02.86,2026-01-01
38086150,pharma,eu,9903.02.77,2025-09-25
38086150,pharma,swiss,9903.02.86,2026-01-01
38089410,pharma,eu,9903.02.77,2025-09-25
38089410,pharma,swiss,9903.02.86,2026-01-01
38089450,pharma,eu,9903.02.77,2025-09-25
38089450,pharma,swiss,9903.02.86,2026-01-01
38123100,pharma,eu,9903.02.77,2025-09-25
38123100,pharma,swiss,9903.02.86,2026-01-01
38151100,pharma,eu,9903.02.77,2025-09-25
38151100,pharma,swiss,9903.02.86,2026-01-01
38151200,pharma,eu,9903.02.77,2025-09-25
38151200,pharma,swiss,9903.02.86,2026-01-01
38159050,pharma,eu,9903.02.77,2025-09-25
38159050,pharma,swiss,9903.02.86,2026-01-01
38231100,ptaap,eu,9903.02.74,2025-09-25
38231100,ptaap,swiss,9903.02.84,2026-01-01
38231200,ptaap,eu,9903.02.74,2025-09-25
38231200,ptaap,swiss,9903.02.84,2026-01-01
38231920,ptaap,eu,9903.02.74,2025-09-25
38237040,ptaap,eu,9903.02.74,2025-09-25
38237040,ptaap,swiss,9903.02.84,2026-01-01
38248100,pharma,eu,9903.02.77,2025-09-25
38248100,pharma,swiss,9903.02.86,2026-01-01
38248210,pharma,eu,9903.02.77,2025-09-25
38248210,pharma,swiss,9903.02.86,2026-01-01
38248290,pharma,eu,9903.02.77,2025-09-25
38248290,pharma,swiss,9903.02.86,2026-01-01
38248300,pharma,eu,9903.02.77,2025-09-25
38248300,pharma,swiss,9903.02.86,2026-01-01
38248400,pharma,eu,9903.02.77,2025-09-25
38248400,pharma,swiss,9903.02.86,2026-01-01
38248500,pharma,eu,9903.02.77,2025-09-25
38248500,pharma,swiss,9903.02.86,2026-01-01
38248600,pharma,eu,9903.02.77,2025-09-25
38248600,pharma,swiss,9903.02.86,2026-01-01
38248700,pharma,eu,9903.02.77,2025-09-25
38248700,pharma,swiss,9903.02.86,2026-01-01
38248800,pharma,eu,9903.02.77,2025-09-25
38248800,pharma,swiss,9903.02.86,2026-01-01
38248900,pharma,eu,9903.02.77,2025-09-25
38248900,pharma,swiss,9903.02.86,2026-01-01
38249100,pharma,eu,9903.02.77,2025-09-25
38249100,pharma,swiss,9903.02.86,2026-01-01
38249200,pharma,eu,9903.02.77,2025-09-25
38249200,pharma,swiss,9903.02.86,2026-01-01
38249925,pharma,eu,9903.02.77,2025-09-25
38249925,pharma,swiss,9903.02.86,2026-01-01
38249929,pharma,eu,9903.02.77,2025-09-25
38249929,pharma,swiss,9903.02.86,2026-01-01
38249949,pharma,eu,9903.02.77,2025-09-25
38249949,pharma,swiss,9903.02.86,2026-01-01
38249950,pharma,eu,9903.02.77,2025-09-25
38249950,pharma,swiss,9903.02.86,2026-01-01
38249955,pharma,eu,9903.02.77,2025-09-25
38249955,pharma,swiss,9903.02.86,2026-01-01
38260030,pharma,eu,9903.02.77,2025-09-25
38260030,pharma,swiss,9903.02.86,2026-01-01
38271300,pharma,eu,9903.02.77,2025-09-25
38271300,pharma,swiss,9903.02.86,2026-01-01
38271400,pharma,eu,9903.02.77,2025-09-25
38271400,pharma,swiss,9903.02.86,2026-01-01
38274000,pharma,eu,9903.02.77,2025-09-25
38274000,pharma,swiss,9903.02.86,2026-01-01
39019090,pharma,eu,9903.02.77,2025-09-25
39019090,pharma,swiss,9903.02.86,2026-01-01
39029000,pharma,eu,9903.02.77,2025-09-25
39029000,pharma,swiss,9903.02.86,2026-01-01
39046100,pharma,eu,9903.02.77,2025-09-25
39046100,pharma,swiss,9903.02.86,2026-01-01
39059110,pharma,eu,9903.02.77,2025-09-25
39059110,pharma,swiss,9903.02.86,2026-01-01
39059150,pharma,eu,9903.02.77,2025-09-25
39059150,pharma,swiss,9903.02.86,2026-01-01
39059980,pharma,eu,9903.02.77,2025-09-25
39059980,pharma,swiss,9903.02.86,2026-01-01
39069050,pharma,eu,9903.02.77,2025-09-25
39069050,pharma,swiss,9903.02.86,2026-01-01
39071000,pharma,eu,9903.02.77,2025-09-25
39071000,pharma,swiss,9903.02.86,2026-01-01
39072100,pharma,eu,9903.02.77,2025-09-25
39072100,pharma,swiss,9903.02.86,2026-01-01
39077000,pharma,eu,9903.02.77,2025-09-25
39077000,pharma,swiss,9903.02.86,2026-01-01
39081000,pharma,eu,9903.02.77,2025-09-25
39081000,pharma,swiss,9903.02.86,2026-01-01
39089020,pharma,eu,9903.02.77,2025-09-25
39089020,pharma,swiss,9903.02.86,2026-01-01
39091000,pharma,eu,9903.02.77,2025-09-25
39091000,pharma,swiss,9903.02.86,2026-01-01
39094000,pharma,eu,9903.02.77,2025-09-25
39094000,pharma,swiss,9903.02.86,2026-01-01
39112000,pharma,eu,9903.02.77,2025-09-25
39112000,pharma,swiss,9903.02.86,2026-01-01
39119025,pharma,eu,9903.02.77,2025-09-25
39119025,pharma,swiss,9903.02.86,2026-01-01
39119045,pharma,eu,9903.02.77,2025-09-25
39119045,pharma,swiss,9903.02.86,2026-01-01
39119091,pharma,eu,9903.02.77,2025-09-25
39119091,pharma,swiss,9903.02.86,2026-01-01
39122000,pharma,eu,9903.02.77,2025-09-25
39122000,pharma,swiss,9903.02.86,2026-01-01
39123100,pharma,eu,9903.02.77,2025-09-25
39123100,pharma,swiss,9903.02.86,2026-01-01
39123900,pharma,eu,9903.02.77,2025-09-25
39123900,pharma,swiss,9903.02.86,2026-01-01
39129000,pharma,eu,9903.02.77,2025-09-25
39129000,pharma,swiss,9903.02.86,2026-01-01
39139020,pharma,eu,9903.02.77,2025-09-25
39139020,pharma,swiss,9903.02.86,2026-01-01
39139050,pharma,eu,9903.02.77,2025-09-25
39139050,pharma,swiss,9903.02.86,2026-01-01
39140020,pharma,eu,9903.02.77,2025-09-25
39140020,pharma,swiss,9903.02.86,2026-01-01
39140060,pharma,eu,9903.02.77,2025-09-25
39140060,pharma,swiss,9903.02.86,2026-01-01
39172100,civil_aircraft,eu,9903.02.76,2025-09-25
39172100,civil_aircraft,korea,9903.02.81,2025-12-05
39172100,civil_aircraft,swiss,9903.02.85,2026-01-01
39172200,civil_aircraft,eu,9903.02.76,2025-09-25
39172200,civil_aircraft,korea,9903.02.81,2025-12-05
39172200,civil_aircraft,swiss,9903.02.85,2026-01-01
39172300,civil_aircraft,eu,9903.02.76,2025-09-25
39172300,civil_aircraft,korea,9903.02.81,2025-12-05
39172300,civil_aircraft,swiss,9903.02.85,2026-01-01
39172900,civil_aircraft,eu,9903.02.76,2025-09-25
39172900,civil_aircraft,korea,9903.02.81,2025-12-05
39172900,civil_aircraft,swiss,9903.02.85,2026-01-01
39173100,civil_aircraft,eu,9903.02.76,2025-09-25
39173100,civil_aircraft,korea,9903.02.81,2025-12-05
39173100,civil_aircraft,swiss,9903.02.85,2026-01-01
39173300,civil_aircraft,eu,9903.02.76,2025-09-25
39173300,civil_aircraft,korea,9903.02.81,2025-12-05
39173300,civil_aircraft,swiss,9903.02.85,2026-01-01
39173900,civil_aircraft,eu,9903.02.76,2025-09-25
39173900,civil_aircraft,korea,9903.02.81,2025-12-05
39173900,civil_aircraft,swiss,9903.02.85,2026-01-01
39174000,civil_aircraft,eu,9903.02.76,2025-09-25
39174000,civil_aircraft,korea,9903.02.81,2025-12-05
39174000,civil_aircraft,swiss,9903.02.85,2026-01-01
39269045,civil_aircraft,eu,9903.02.76,2025-09-25
39269045,civil_aircraft,korea,9903.02.81,2025-12-05
39269045,civil_aircraft,swiss,9903.02.85,2026-01-01
39269094,civil_aircraft,eu,9903.02.76,2025-09-25
39269094,civil_aircraft,korea,9903.02.81,2025-12-05
39269094,civil_aircraft,swiss,9903.02.85,2026-01-01
39269096,civil_aircraft,eu,9903.02.76,2025-09-25
39269096,civil_aircraft,korea,9903.02.81,2025-12-05
39269096,civil_aircraft,swiss,9903.02.85,2026-01-01
39269099,civil_aircraft,eu,9903.02.76,2025-09-25
39269099,civil_aircraft,korea,9903.02.81,2025-12-05
39269099,civil_aircraft,swiss,9903.02.85,2026-01-01
40011000,ptaap,swiss,9903.02.84,2026-01-01
40012100,ptaap,swiss,9903.02.84,2026-01-01
40012200,ptaap,swiss,9903.02.84,2026-01-01
40012900,ptaap,swiss,9903.02.84,2026-01-01
40013000,ptaap,swiss,9903.02.84,2026-01-01
40082920,civil_aircraft,eu,9903.02.76,2025-09-25
40082920,civil_aircraft,korea,9903.02.81,2025-12-05
40082920,civil_aircraft,swiss,9903.02.85,2026-01-01
40091200,civil_aircraft,eu,9903.02.76,2025-09-25
40091200,civil_aircraft,korea,9903.02.81,2025-12-05
40091200,civil_aircraft,swiss,9903.02.85,2026-01-01
40092200,civil_aircraft,eu,9903.02.76,2025-09-25
40092200,civil_aircraft,korea,9903.02.81,2025-12-05
40092200,civil_aircraft,swiss,9903.02.85,2026-01-01
40093200,civil_aircraft,eu,9903.02.76,2025-09-25
40093200,civil_aircraft,korea,9903.02.81,2025-12-05
40093200,civil_aircraft,swiss,9903.02.85,2026-01-01
40094200,civil_aircraft,eu,9903.02.76,2025-09-25
40094200,civil_aircraft,korea,9903.02.81,2025-12-05
40094200,civil_aircraft,swiss,9903.02.85,2026-01-01
40113000,civil_aircraft,eu,9903.02.76,2025-09-25
40113000,civil_aircraft,korea,9903.02.81,2025-12-05
40113000,civil_aircraft,swiss,9903.02.85,2026-01-01
40121300,civil_aircraft,eu,9903.02.76,2025-09-25
40121300,civil_aircraft,korea,9903.02.81,2025-12-05
40121300,civil_aircraft,swiss,9903.02.85,2026-01-01
40122010,civil_aircraft,eu,9903.02.76,2025-09-25
40122010,civil_aircraft,korea,9903.02.81,2025-12-05
40122010,civil_aircraft,swiss,9903.02.85,2026-01-01
40161000,civil_aircraft,eu,9903.02.76,2025-09-25
40161000,civil_aircraft,korea,9903.02.81,2025-12-05
40161000,civil_aircraft,swiss,9903.02.85,2026-01-01
40169350,civil_aircraft,eu,9903.02.76,2025-09-25
40169350,civil_aircraft,korea,9903.02.81,2025-12-05
40169350,civil_aircraft,swiss,9903.02.85,2026-01-01
40169935,civil_aircraft,eu,9903.02.76,2025-09-25
40169935,civil_aircraft,korea,9903.02.81,2025-12-05
40169935,civil_aircraft,swiss,9903.02.85,2026-01-01
40169960,civil_aircraft,eu,9903.02.76,2025-09-25
40169960,civil_aircraft,korea,9903.02.81,2025-12-05
40169960,civil_aircraft,swiss,9903.02.85,2026-01-01
40170000,civil_aircraft,eu,9903.02.76,2025-09-25
40170000,civil_aircraft,korea,9903.02.81,2025-12-05
40170000,civil_aircraft,swiss,9903.02.85,2026-01-01
44034100,ptaap,swiss,9903.02.84,2026-01-01
44034200,ptaap,swiss,9903.02.84,2026-01-01
44034902,ptaap,swiss,9903.02.84,2026-01-01
44072100,ptaap,swiss,9903.02.84,2026-01-01
44072200,ptaap,swiss,9903.02.84,2026-01-01
44072301,ptaap,swiss,9903.02.84,2026-01-01
44072500,ptaap,swiss,9903.02.84,2026-01-01
44072600,ptaap,swiss,9903.02.84,2026-01-01
44072700,ptaap,swiss,9903.02.84,2026-01-01
44072800,ptaap,swiss,9903.02.84,2026-01-01
44072902,ptaap,swiss,9903.02.84,2026-01-01
44083101,ptaap,swiss,9903.02.84,2026-01-01
44083902,ptaap,swiss,9903.02.84,2026-01-01
44092205,ptaap,swiss,9903.02.84,2026-01-01
44092210,ptaap,swiss,9903.02.84,2026-01-01
44092225,ptaap,swiss,9903.02.84,2026-01-01
44092240,ptaap,swiss,9903.02.84,2026-01-01
44092250,ptaap,swiss,9903.02.84,2026-01-01
44092260,ptaap,swiss,9903.02.84,2026-01-01
44092265,ptaap,swiss,9903.02.84,2026-01-01
44092290,ptaap,swiss,9903.02.84,2026-01-01
44123106,ptaap,swiss,9903.02.84,2026-01-01
44123126,ptaap,swiss,9903.02.84,2026-01-01
44123142,ptaap,swiss,9903.02.84,2026-01-01
44123145,ptaap,swiss,9903.02.84,2026-01-01
44123148,ptaap,swiss,9903.02.84,2026-01-01
44123152,ptaap,swiss,9903.02.84,2026-01-01
44123161,ptaap,swiss,9903.02.84,2026-01-01
44123192,ptaap,swiss,9903.02.84,2026-01-01
44124100,ptaap,swiss,9903.02.84,2026-01-01
44125110,ptaap,swiss,9903.02.84,2026-01-01
44125131,ptaap,swiss,9903.02.84,2026-01-01
44125141,ptaap,swiss,9903.02.84,2026-01-01
44125151,ptaap,swiss,9903.02.84,2026-01-01
44129106,ptaap,swiss,9903.02.84,2026-01-01
44129110,ptaap,swiss,9903.02.84,2026-01-01
44129131,ptaap,swiss,9903.02.84,2026-01-01
44129141,ptaap,swiss,9903.02.84,2026-01-01
44129151,ptaap,swiss,9903.02.84,2026-01-01
45011000,ptaap,eu,9903.02.74,2025-09-25
45011000,ptaap,swiss,9903.02.84,2026-01-01
45019020,ptaap,eu,9903.02.74,2025-09-25
45019020,ptaap,swiss,9903.02.84,2026-01-01
45019040,ptaap,eu,9903.02.74,2025-09-25
45019040,ptaap,swiss,9903.02.84,2026-01-01
45020000,ptaap,eu,9903.02.74,2025-09-25
45020000,ptaap,swiss,9903.02.84,2026-01-01
45031020,ptaap,eu,9903.02.74,2025-09-25
45031020,ptaap,swiss,9903.02.84,2026-01-01
45031030,ptaap,eu,9903.02.74,2025-09-25
45031030,ptaap,swiss,9903.02.84,2026-01-01
45031040,ptaap,eu,9903.02.74,2025-09-25
45031040,ptaap,swiss,9903.02.84,2026-01-01
45031060,ptaap,eu,9903.02.74,2025-09-25
45031060,ptaap,swiss,9903.02.84,2026-01-01
45039020,ptaap,eu,9903.02.74,2025-09-25
45039020,ptaap,swiss,9903.02.84,2026-01-01
45039040,ptaap,eu,9903.02.74,2025-09-25
45039040,ptaap,swiss,9903.02.84,2026-01-01
45039060,ptaap,eu,9903.02.74,2025-09-25
45039060,ptaap,swiss,9903.02.84,2026-01-01
45041010,ptaap,eu,9903.02.74,2025-09-25
45041010,ptaap,swiss,9903.02.84,2026-01-01
45041020,ptaap,eu,9903.02.74,2025-09-25
45041020,ptaap,swiss,9903.02.84,2026-01-01
45041030,ptaap,eu,9903.02.74,2025-09-25
45041030,ptaap,swiss,9903.02.84,2026-01-01
45041040,ptaap,eu,9903.02.74,2025-09-25
45041040,ptaap,swiss,9903.02.84,2026-01-01
45041045,ptaap,eu,9903.02.74,2025-09-25
45041045,ptaap,swiss,9903.02.84,2026-01-01
45041047,ptaap,eu,9903.02.74,2025-09-25
45041047,ptaap,swiss,9903.02.84,2026-01-01
45041050,ptaap,eu,9903.02.74,2025-09-25
45041050,ptaap,swiss,9903.02.84,2026-01-01
45049000,ptaap,eu,9903.02.74,2025-09-25
45049000,civil_aircraft,korea,9903.02.81,2025-12-05
45049000,ptaap,swiss,9903.02.84,2026-01-01
46012240,ptaap,swiss,9903.02.84,2026-01-01
46012280,ptaap,swiss,9903.02.84,2026-01-01
46012290,ptaap,swiss,9903.02.84,2026-01-01
46012940,ptaap,swiss,9903.02.84,2026-01-01
46019301,ptaap,swiss,9903.02.84,2026-01-01
46019305,ptaap,swiss,9903.02.84,2026-01-01
46019320,ptaap,swiss,9903.02.84,2026-01-01
46021205,ptaap,swiss,9903.02.84,2026-01-01
46021214,ptaap,swiss,9903.02.84,2026-01-01
46021216,ptaap,swiss,9903.02.84,2026-01-01
46021223,ptaap,swiss,9903.02.84,2026-01-01
46021225,ptaap,swiss,9903.02.84,2026-01-01
46021235,ptaap,swiss,9903.02.84,2026-01-01
46021245,ptaap,swiss,9903.02.84,2026-01-01
48239010,civil_aircraft,eu,9903.02.76,2025-09-25
48239010,civil_aircraft,korea,9903.02.81,2025-12-05
48239010,civil_aircraft,swiss,9903.02.85,2026-01-01
48239020,civil_aircraft,eu,9903.02.76,2025-09-25
48239020,civil_aircraft,korea,9903.02.81,2025-12-05
48239020,civil_aircraft,swiss,9903.02.85,2026-01-01
48239031,civil_aircraft,eu,9903.02.76,2025-09-25
48239031,civil_aircraft,korea,9903.02.81,2025-12-05
48239031,civil_aircraft,swiss,9903.02.85,2026-01-01
48239040,civil_aircraft,eu,9903.02.76,2025-09-25
48239040,civil_aircraft,korea,9903.02.81,2025-12-05
48239040,civil_aircraft,swiss,9903.02.85,2026-01-01
48239050,civil_aircraft,eu,9903.02.76,2025-09-25
48239050,civil_aircraft,korea,9903.02.81,2025-12-05
48239050,civil_aircraft,swiss,9903.02.85,2026-01-01
48239060,civil_aircraft,eu,9903.02.76,2025-09-25
48239060,civil_aircraft,korea,9903.02.81,2025-12-05
48239060,civil_aircraft,swiss,9903.02.85,2026-01-01
48239067,civil_aircraft,eu,9903.02.76,2025-09-25
48239067,civil_aircraft,korea,9903.02.81,2025-12-05
48239067,civil_aircraft,swiss,9903.02.85,2026-01-01
48239070,civil_aircraft,eu,9903.02.76,2025-09-25
48239070,civil_aircraft,korea,9903.02.81,2025-12-05
48239070,civil_aircraft,swiss,9903.02.85,2026-01-01
48239080,civil_aircraft,eu,9903.02.76,2025-09-25
48239080,civil_aircraft,korea,9903.02.81,2025-12-05
48239080,civil_aircraft,swiss,9903.02.85,2026-01-01
48239086,civil_aircraft,eu,9903.02.76,2025-09-25
48239086,civil_aircraft,korea,9903.02.81,2025-12-05
48239086,civil_aircraft,swiss,9903.02.85,2026-01-01
50010000,ptaap,swiss,9903.02.84,2026-01-01
50020000,ptaap,swiss,9903.02.84,2026-01-01
50030010,ptaap,swiss,9903.02.84,2026-01-01
50030090,ptaap,swiss,9903.02.84,2026-01-01
50040000,ptaap,eu,9903.02.74,2025-09-25
50040000,ptaap,swiss,9903.02.84,2026-01-01
50050000,ptaap,eu,9903.02.74,2025-09-25
50050000,ptaap,swiss,9903.02.84,2026-01-01
50060010,ptaap,eu,9903.02.74,2025-09-25
50060010,ptaap,swiss,9903.02.84,2026-01-01
50060090,ptaap,eu,9903.02.74,2025-09-25
50060090,ptaap,swiss,9903.02.84,2026-01-01
50071030,ptaap,eu,9903.02.74,2025-09-25
50071030,ptaap,swiss,9903.02.84,2026-01-01
50071060,ptaap,eu,9903.02.74,2025-09-25
50071060,ptaap,swiss,9903.02.84,2026-01-01
50072000,ptaap,eu,9903.02.74,2025-09-25
50072000,ptaap,swiss,9903.02.84,2026-01-01
50079030,ptaap,eu,9903.02.74,2025-09-25
50079030,ptaap,swiss,9903.02.84,2026-01-01
51021190,ptaap,swiss,9903.02.84,2026-01-01
68128090,civil_aircraft,eu,9903.02.76,2025-09-25
68128090,civil_aircraft,korea,9903.02.81,2025-12-05
68128090,civil_aircraft,swiss,9903.02.85,2026-01-01
68129910,civil_aircraft,eu,9903.02.76,2025-09-25
68129910,civil_aircraft,korea,9903.02.81,2025-12-05
68129910,civil_aircraft,swiss,9903.02.85,2026-01-01
68129920,civil_aircraft,eu,9903.02.76,2025-09-25
68129920,civil_aircraft,korea,9903.02.81,2025-12-05
68129920,civil_aircraft,swiss,9903.02.85,2026-01-01
68129990,civil_aircraft,eu,9903.02.76,2025-09-25
68129990,civil_aircraft,korea,9903.02.81,2025-12-05
68129990,civil_aircraft,swiss,9903.02.85,2026-01-01
68132000,civil_aircraft,eu,9903.02.76,2025-09-25
68132000,civil_aircraft,korea,9903.02.81,2025-12-05
68132000,civil_aircraft,swiss,9903.02.85,2026-01-01
68138100,civil_aircraft,eu,9903.02.76,2025-09-25
68138100,civil_aircraft,korea,9903.02.81,2025-12-05
68138100,civil_aircraft,swiss,9903.02.85,2026-01-01
68138900,civil_aircraft,eu,9903.02.76,2025-09-25
68138900,civil_aircraft,korea,9903.02.81,2025-12-05
68138900,civil_aircraft,swiss,9903.02.85,2026-01-01
70072111,civil_aircraft,eu,9903.02.76,2025-09-25
70072111,civil_aircraft,korea,9903.02.81,2025-12-05
70072111,civil_aircraft,swiss,9903.02.85,2026-01-01
71011030,ptaap,eu,9903.02.74,2025-09-25
71011030,ptaap,swiss,9903.02.84,2026-01-01
71011060,ptaap,eu,9903.02.74,2025-09-25
71011060,ptaap,swiss,9903.02.84,2026-01-01
71021000,ptaap,eu,9903.02.74,2025-09-25
71021000,ptaap,swiss,9903.02.84,2026-01-01
71023100,ptaap,eu,9903.02.74,2025-09-25
71023100,ptaap,swiss,9903.02.84,2026-01-01
71023900,ptaap,eu,9903.02.74,2025-09-25
71023900,ptaap,swiss,9903.02.84,2026-01-01
71031020,ptaap,eu,9903.02.74,2025-09-25
71031020,ptaap,swiss,9903.02.84,2026-01-01
71031040,ptaap,eu,9903.02.74,2025-09-25
71031040,ptaap,swiss,9903.02.84,2026-01-01
71039100,ptaap,eu,9903.02.74,2025-09-25
71039100,ptaap,swiss,9903.02.84,2026-01-01
71039910,ptaap,eu,9903.02.74,2025-09-25
71039910,ptaap,swiss,9903.02.84,2026-01-01
71039950,ptaap,eu,9903.02.74,2025-09-25
71039950,ptaap,swiss,9903.02.84,2026-01-01
71101100,ptaap,eu,9903.02.74,2025-09-25
71101100,ptaap,swiss,9903.02.84,2026-01-01
71101900,ptaap,eu,9903.02.74,2025-09-25
71101900,ptaap,swiss,9903.02.84,2026-01-01
71102100,ptaap,eu,9903.02.74,2025-09-25
71102100,ptaap,swiss,9903.02.84,2026-01-01
71102900,ptaap,eu,9903.02.74,2025-09-25
71102900,ptaap,swiss,9903.02.84,2026-01-01
71103100,ptaap,eu,9903.02.74,2025-09-25
71103100,ptaap,swiss,9903.02.84,2026-01-01
71103900,ptaap,eu,9903.02.74,2025-09-25
71103900,ptaap,swiss,9903.02.84,2026-01-01
71104100,ptaap,eu,9903.02.74,2025-09-25
71104100,ptaap,swiss,9903.02.84,2026-01-01
71104900,ptaap,eu,9903.02.74,2025-09-25
71104900,ptaap,swiss,9903.02.84,2026-01-01
71129201,ptaap,eu,9903.02.74,2025-09-25
71129201,ptaap,swiss,9903.02.84,2026-01-01
71189000,ptaap,eu,9903.02.74,2025-09-25
71189000,ptaap,swiss,9903.02.84,2026-01-01
72011000,ptaap,eu,9903.02.74,2025-09-25
72011000,ptaap,swiss,9903.02.84,2026-01-01
72012000,ptaap,eu,9903.02.74,2025-09-25
72012000,ptaap,swiss,9903.02.84,2026-01-01
72015030,ptaap,eu,9903.02.74,2025-09-25
72015030,ptaap,swiss,9903.02.84,2026-01-01
72021110,ptaap,eu,9903.02.74,2025-09-25
72021110,ptaap,swiss,9903.02.84,2026-01-01
